ID,x,y,z,q
./data/7317.jpg,4,4,9,1
./data/7318.jpg,3,6,1,3
./data/7319.jpg,6,8,9,8
./data/7320.jpg,4,8,4,3
./data/7321.jpg,3,9,6,0
./data/7322.jpg,2,6,4,2
./data/7323.jpg,4,2,7,0
./data/7324.jpg,9,5,3,9
./data/7325.jpg,0,7,0,8
./data/7326.jpg,7,3,1,2
./data/7327.jpg,3,8,8,3
./data/7328.jpg,8,2,5,2
./data/7329.jpg,7,8,1,4
./data/7330.jpg,5,0,8,4
./data/7331.jpg,7,4,6,8
./data/7332.jpg,0,8,3,5
./data/7333.jpg,3,6,3,6
./data/7334.jpg,1,0,9,9
./data/7335.jpg,2,2,0,2
./data/7336.jpg,2,3,2,7
./data/7337.jpg,4,9,8,3
./data/7338.jpg,6,2,8,0
./data/7339.jpg,4,0,9,5
./data/7340.jpg,4,4,5,2
./data/7341.jpg,6,3,9,0
./data/7342.jpg,6,0,5,5
./data/7343.jpg,8,9,3,9
./data/7344.jpg,3,3,7,7
./data/7345.jpg,7,2,8,7
./data/7346.jpg,2,4,2,0
./data/7347.jpg,0,8,7,5
./data/7348.jpg,1,8,4,5
./data/7349.jpg,4,5,4,0
./data/7350.jpg,8,3,1,7
./data/7351.jpg,1,9,8,4
./data/7352.jpg,8,1,5,4
./data/7353.jpg,8,9,6,9
./data/7354.jpg,3,0,0,6
./data/7355.jpg,6,5,2,2
./data/7356.jpg,9,1,0,4
./data/7357.jpg,3,9,6,7
./data/7358.jpg,7,4,5,5
./data/7359.jpg,7,1,6,6
./data/7360.jpg,7,9,1,3
./data/7361.jpg,5,4,9,5
./data/7362.jpg,7,9,7,8
./data/7363.jpg,4,0,9,2
./data/7364.jpg,1,2,8,0
./data/7365.jpg,6,6,3,1
./data/7366.jpg,7,4,0,9
./data/7367.jpg,7,0,2,9
./data/7368.jpg,5,9,2,9
./data/7369.jpg,2,2,6,5
./data/7370.jpg,5,2,5,0
./data/7371.jpg,3,9,0,9
./data/7372.jpg,5,1,0,3
./data/7373.jpg,3,0,5,2
./data/7374.jpg,7,9,5,0
./data/7375.jpg,0,9,2,9
./data/7376.jpg,8,5,4,3
./data/7377.jpg,3,2,8,2
./data/7378.jpg,5,4,1,3
./data/7379.jpg,6,1,5,2
./data/7380.jpg,1,3,2,1
./data/7381.jpg,7,1,0,8
./data/7382.jpg,8,3,3,0
./data/7383.jpg,3,5,2,9
./data/7384.jpg,4,8,2,3
./data/7385.jpg,7,5,2,6
./data/7386.jpg,3,3,2,2
./data/7387.jpg,1,4,6,2
./data/7388.jpg,2,3,6,7
./data/7389.jpg,5,5,0,3
./data/7390.jpg,4,2,7,5
./data/7391.jpg,7,1,0,1
./data/7392.jpg,5,0,9,9
./data/7393.jpg,8,8,6,7
./data/7394.jpg,2,6,8,8
./data/7395.jpg,9,0,5,7
./data/7396.jpg,5,0,8,2
./data/7397.jpg,0,2,3,4
./data/7398.jpg,2,9,6,3
./data/7399.jpg,6,5,1,6
./data/7400.jpg,9,0,0,9
./data/7401.jpg,2,4,8,9
./data/7402.jpg,1,2,5,4
./data/7403.jpg,3,5,2,1
./data/7404.jpg,7,2,4,2
./data/7405.jpg,8,5,7,7
./data/7406.jpg,7,9,0,2
./data/7407.jpg,3,3,3,4
./data/7408.jpg,0,3,6,9
./data/7409.jpg,1,6,1,2
./data/7410.jpg,1,3,0,8
./data/7411.jpg,1,5,6,1
./data/7412.jpg,8,4,3,3
./data/7413.jpg,6,6,7,3
./data/7414.jpg,7,3,3,8
./data/7415.jpg,7,3,3,7
./data/7416.jpg,8,3,2,9
./data/7417.jpg,4,7,4,7
./data/7418.jpg,3,8,4,6
./data/7419.jpg,6,8,7,6
./data/7420.jpg,0,8,9,3
./data/7421.jpg,7,2,5,0
./data/7422.jpg,8,9,1,7
./data/7423.jpg,8,4,6,0
./data/7424.jpg,1,8,5,5
./data/7425.jpg,6,6,8,0
./data/7426.jpg,9,2,9,6
./data/7427.jpg,3,9,4,6
./data/7428.jpg,9,9,0,7
./data/7429.jpg,8,4,5,7
./data/7430.jpg,8,6,7,9
./data/7431.jpg,1,3,7,2
./data/7432.jpg,8,7,1,4
./data/7433.jpg,3,8,9,0
./data/7434.jpg,0,0,2,0
./data/7435.jpg,7,9,8,2
./data/7436.jpg,4,1,2,4
./data/7437.jpg,9,8,3,5
./data/7438.jpg,4,7,2,6
./data/7439.jpg,8,2,0,8
./data/7440.jpg,2,1,6,3
./data/7441.jpg,6,8,1,7
./data/7442.jpg,3,0,8,1
./data/7443.jpg,7,0,8,1
./data/7444.jpg,5,0,0,9
./data/7445.jpg,6,9,4,0
./data/7446.jpg,7,9,1,5
./data/7447.jpg,8,5,6,0
./data/7448.jpg,6,5,0,9
./data/7449.jpg,6,8,0,5
./data/7450.jpg,4,9,2,0
./data/7451.jpg,4,0,8,3
./data/7452.jpg,9,4,0,9
./data/7453.jpg,3,7,1,6
./data/7454.jpg,0,5,9,8
./data/7455.jpg,0,3,1,8
./data/7456.jpg,3,6,8,6
./data/7457.jpg,4,3,9,4
./data/7458.jpg,6,6,1,0
./data/7459.jpg,3,9,1,4
./data/7460.jpg,5,1,8,4
./data/7461.jpg,4,6,0,7
./data/7462.jpg,7,5,5,0
./data/7463.jpg,0,0,2,0
./data/7464.jpg,8,2,7,7
./data/7465.jpg,2,7,4,8
./data/7466.jpg,9,5,5,5
./data/7467.jpg,0,7,5,3
./data/7468.jpg,5,5,2,7
./data/7469.jpg,7,4,9,6
./data/7470.jpg,5,6,5,0
./data/7471.jpg,0,8,0,6
./data/7472.jpg,8,3,9,8
./data/7473.jpg,0,1,8,9
./data/7474.jpg,2,7,6,9
./data/7475.jpg,0,8,1,2
./data/7476.jpg,1,2,1,3
./data/7477.jpg,2,5,5,8
./data/7478.jpg,0,2,9,7
./data/7479.jpg,3,8,1,3
./data/7480.jpg,0,9,5,9
./data/7481.jpg,3,8,5,7
./data/7482.jpg,4,5,8,3
./data/7483.jpg,9,6,2,2
./data/7484.jpg,1,2,2,3
./data/7485.jpg,0,3,9,1
./data/7486.jpg,4,8,3,6
./data/7487.jpg,9,7,5,5
./data/7488.jpg,1,9,2,1
./data/7489.jpg,0,2,2,3
./data/7490.jpg,1,7,9,6
./data/7491.jpg,5,0,6,0
./data/7492.jpg,1,2,5,5
./data/7493.jpg,0,6,0,1
./data/7494.jpg,5,6,0,5
./data/7495.jpg,0,8,0,0
./data/7496.jpg,9,2,5,6
./data/7497.jpg,2,6,7,4
./data/7498.jpg,7,0,2,4
./data/7499.jpg,2,2,1,5
./data/7500.jpg,1,5,1,7
./data/7501.jpg,0,2,1,1
./data/7502.jpg,7,6,8,0
./data/7503.jpg,7,7,2,9
./data/7504.jpg,9,4,3,8
./data/7505.jpg,4,8,4,6
./data/7506.jpg,9,9,0,0
./data/7507.jpg,7,9,5,5
./data/7508.jpg,4,8,7,6
./data/7509.jpg,8,9,9,5
./data/7510.jpg,1,0,1,2
./data/7511.jpg,5,0,0,7
./data/7512.jpg,9,9,1,2
./data/7513.jpg,7,1,7,5
./data/7514.jpg,7,2,7,1
./data/7515.jpg,6,9,4,5
./data/7516.jpg,7,5,8,0
./data/7517.jpg,0,2,6,9
./data/7518.jpg,7,0,7,5
./data/7519.jpg,6,0,2,5
./data/7520.jpg,4,3,2,6
./data/7521.jpg,2,5,8,9
./data/7522.jpg,5,4,7,8
./data/7523.jpg,7,0,0,4
./data/7524.jpg,6,0,6,0
./data/7525.jpg,4,6,8,6
./data/7526.jpg,8,7,0,0
./data/7527.jpg,3,6,4,2
./data/7528.jpg,5,8,6,2
./data/7529.jpg,9,1,5,3
./data/7530.jpg,0,7,5,4
./data/7531.jpg,1,3,3,5
./data/7532.jpg,3,4,7,6
./data/7533.jpg,5,4,4,0
./data/7534.jpg,0,0,4,0
./data/7535.jpg,5,0,7,5
./data/7536.jpg,7,9,1,6
./data/7537.jpg,6,6,5,8
./data/7538.jpg,7,9,8,9
./data/7539.jpg,4,1,1,1
./data/7540.jpg,7,0,0,8
./data/7541.jpg,5,5,4,4
./data/7542.jpg,4,6,9,8
./data/7543.jpg,0,5,7,7
./data/7544.jpg,3,4,0,2
./data/7545.jpg,5,7,2,1
./data/7546.jpg,7,6,0,8
./data/7547.jpg,3,1,1,9
./data/7548.jpg,2,7,0,8
./data/7549.jpg,5,4,9,2
./data/7550.jpg,1,7,9,4
./data/7551.jpg,9,8,1,7
./data/7552.jpg,7,5,9,8
./data/7553.jpg,3,0,6,3
./data/7554.jpg,6,0,9,0
./data/7555.jpg,7,1,2,1
./data/7556.jpg,6,4,8,8
./data/7557.jpg,4,5,8,5
./data/7558.jpg,0,2,9,9
./data/7559.jpg,9,6,9,2
./data/7560.jpg,8,5,6,4
./data/7561.jpg,4,0,2,6
./data/7562.jpg,2,0,6,5
./data/7563.jpg,9,7,5,0
./data/7564.jpg,9,0,5,3
./data/7565.jpg,2,4,5,3
./data/7566.jpg,2,3,6,5
./data/7567.jpg,2,9,0,8
./data/7568.jpg,9,3,4,0
./data/7569.jpg,7,9,5,1
./data/7570.jpg,9,2,8,0
./data/7571.jpg,3,9,4,1
./data/7572.jpg,3,1,1,7
./data/7573.jpg,7,9,0,2
./data/7574.jpg,9,9,8,3
./data/7575.jpg,7,0,4,4
./data/7576.jpg,2,5,9,2
./data/7577.jpg,6,7,6,8
./data/7578.jpg,8,5,9,7
./data/7579.jpg,5,4,5,4
./data/7580.jpg,9,0,5,6
./data/7581.jpg,0,7,4,7
./data/7582.jpg,9,1,0,7
./data/7583.jpg,3,7,8,0
./data/7584.jpg,5,1,0,2
./data/7585.jpg,6,7,4,0
./data/7586.jpg,1,3,2,0
./data/7587.jpg,4,5,9,9
./data/7588.jpg,0,7,5,7
./data/7589.jpg,8,0,8,8
./data/7590.jpg,9,4,3,7
./data/7591.jpg,1,6,8,8
./data/7592.jpg,0,7,3,6
./data/7593.jpg,8,8,2,2
./data/7594.jpg,6,7,2,1
./data/7595.jpg,0,7,4,8
./data/7596.jpg,8,8,1,9
./data/7597.jpg,9,6,9,0
./data/7598.jpg,1,8,4,0
./data/7599.jpg,1,6,2,6
./data/7600.jpg,5,7,0,8
./data/7601.jpg,5,7,6,3
./data/7602.jpg,9,6,0,0
./data/7603.jpg,9,5,0,1
./data/7604.jpg,6,1,3,2
./data/7605.jpg,3,5,1,3
./data/7606.jpg,9,8,1,0
./data/7607.jpg,0,9,0,0
./data/7608.jpg,4,7,8,6
./data/7609.jpg,2,7,0,4
./data/7610.jpg,9,8,4,8
./data/7611.jpg,4,9,3,8
./data/7612.jpg,0,8,9,6
./data/7613.jpg,5,6,1,8
./data/7614.jpg,0,8,3,7
./data/7615.jpg,5,2,5,4
./data/7616.jpg,5,4,3,6
./data/7617.jpg,9,7,1,0
./data/7618.jpg,7,0,0,8
./data/7619.jpg,2,4,7,5
./data/7620.jpg,9,1,6,8
./data/7621.jpg,3,3,2,0
./data/7622.jpg,8,1,6,8
./data/7623.jpg,2,2,4,3
./data/7624.jpg,5,6,8,7
./data/7625.jpg,8,3,0,5
./data/7626.jpg,7,2,8,5
./data/7627.jpg,2,5,7,3
./data/7628.jpg,5,6,2,9
./data/7629.jpg,3,8,6,3
./data/7630.jpg,1,5,5,1
./data/7631.jpg,8,9,4,6
./data/7632.jpg,8,5,0,3
./data/7633.jpg,1,1,6,9
./data/7634.jpg,8,4,7,7
./data/7635.jpg,5,1,6,0
./data/7636.jpg,2,1,1,8
./data/7637.jpg,8,8,0,9
./data/7638.jpg,0,8,1,7
./data/7639.jpg,0,5,0,6
./data/7640.jpg,0,0,0,6
./data/7641.jpg,7,8,7,1
./data/7642.jpg,9,5,4,9
./data/7643.jpg,4,3,3,0
./data/7644.jpg,5,7,6,3
./data/7645.jpg,1,5,8,4
./data/7646.jpg,2,8,3,5
./data/7647.jpg,4,9,0,6
./data/7648.jpg,1,0,9,9
./data/7649.jpg,7,1,9,9
./data/7650.jpg,0,8,0,8
./data/7651.jpg,8,1,8,2
./data/7652.jpg,2,5,5,1
./data/7653.jpg,3,7,9,0
./data/7654.jpg,1,7,9,5
./data/7655.jpg,3,4,6,4
./data/7656.jpg,1,9,9,7
./data/7657.jpg,7,2,9,7
./data/7658.jpg,2,8,4,7
./data/7659.jpg,7,8,4,2
./data/7660.jpg,5,9,5,8
./data/7661.jpg,9,3,2,3
./data/7662.jpg,4,7,2,1
./data/7663.jpg,2,6,8,3
./data/7664.jpg,4,3,1,7
./data/7665.jpg,0,5,8,5
./data/7666.jpg,9,2,1,6
./data/7667.jpg,6,5,9,2
./data/7668.jpg,0,0,2,5
./data/7669.jpg,5,5,8,8
./data/7670.jpg,0,1,8,0
./data/7671.jpg,2,7,4,1
./data/7672.jpg,8,4,3,7
./data/7673.jpg,0,4,8,7
./data/7674.jpg,6,3,3,8
./data/7675.jpg,2,6,5,0
./data/7676.jpg,5,7,3,4
./data/7677.jpg,2,4,2,3
./data/7678.jpg,5,4,4,7
./data/7679.jpg,5,1,1,8
./data/7680.jpg,7,1,4,8
./data/7681.jpg,5,1,4,2
./data/7682.jpg,4,6,3,7
./data/7683.jpg,7,3,5,1
./data/7684.jpg,7,4,6,1
./data/7685.jpg,4,6,5,9
./data/7686.jpg,0,4,7,7
./data/7687.jpg,9,7,8,0
./data/7688.jpg,7,0,0,2
./data/7689.jpg,6,6,1,5
./data/7690.jpg,5,5,7,1
./data/7691.jpg,9,1,7,0
./data/7692.jpg,7,9,6,0
./data/7693.jpg,5,5,2,3
./data/7694.jpg,3,3,8,0
./data/7695.jpg,3,5,6,5
./data/7696.jpg,3,0,2,6
./data/7697.jpg,7,3,2,6
./data/7698.jpg,7,7,3,3
./data/7699.jpg,5,9,7,3
./data/7700.jpg,1,6,6,4
./data/7701.jpg,1,5,3,0
./data/7702.jpg,5,7,2,2
./data/7703.jpg,9,9,9,7
./data/7704.jpg,7,5,6,6
./data/7705.jpg,7,0,4,3
./data/7706.jpg,8,5,1,0
./data/7707.jpg,5,6,6,1
./data/7708.jpg,3,8,5,8
./data/7709.jpg,5,5,1,1
./data/7710.jpg,0,0,7,6
./data/7711.jpg,7,5,4,3
./data/7712.jpg,9,4,8,8
./data/7713.jpg,7,8,7,6
./data/7714.jpg,8,9,5,0
./data/7715.jpg,1,0,4,7
./data/7716.jpg,2,3,5,8
./data/7717.jpg,2,0,5,6
./data/7718.jpg,9,6,9,4
./data/7719.jpg,9,5,2,1
./data/7720.jpg,6,7,9,0
./data/7721.jpg,0,7,6,0
./data/7722.jpg,2,3,3,0
./data/7723.jpg,5,2,2,5
./data/7724.jpg,3,6,0,9
./data/7725.jpg,6,4,1,3
./data/7726.jpg,5,0,5,8
./data/7727.jpg,5,1,3,4
./data/7728.jpg,6,5,7,6
./data/7729.jpg,2,5,5,7
./data/7730.jpg,9,8,2,3
./data/7731.jpg,3,1,8,6
./data/7732.jpg,1,1,7,7
./data/7733.jpg,7,2,8,1
./data/7734.jpg,2,8,9,0
./data/7735.jpg,7,7,7,0
./data/7736.jpg,7,6,4,1
./data/7737.jpg,7,6,3,3
./data/7738.jpg,8,6,8,9
./data/7739.jpg,2,4,1,9
./data/7740.jpg,2,7,6,7
./data/7741.jpg,1,9,2,1
./data/7742.jpg,5,9,1,1
./data/7743.jpg,3,9,6,8
./data/7744.jpg,2,7,9,8
./data/7745.jpg,6,0,8,1
./data/7746.jpg,9,2,2,2
./data/7747.jpg,3,2,3,1
./data/7748.jpg,2,1,0,2
./data/7749.jpg,7,8,3,1
./data/7750.jpg,2,2,3,1
./data/7751.jpg,2,7,4,5
./data/7752.jpg,6,1,9,7
./data/7753.jpg,4,7,9,2
./data/7754.jpg,1,1,5,4
./data/7755.jpg,6,3,6,9
./data/7756.jpg,2,0,4,8
./data/7757.jpg,4,3,0,3
./data/7758.jpg,3,3,7,6
./data/7759.jpg,4,0,0,2
./data/7760.jpg,3,1,7,3
./data/7761.jpg,5,5,9,0
./data/7762.jpg,9,1,6,7
./data/7763.jpg,9,3,9,3
./data/7764.jpg,4,5,0,9
./data/7765.jpg,5,2,7,7
./data/7766.jpg,3,2,2,6
./data/7767.jpg,4,8,4,0
./data/7768.jpg,9,3,3,0
./data/7769.jpg,6,1,5,4
./data/7770.jpg,4,5,8,1
./data/7771.jpg,1,2,3,3
./data/7772.jpg,4,5,5,4
./data/7773.jpg,2,9,3,9
./data/7774.jpg,6,7,4,4
./data/7775.jpg,2,5,1,9
./data/7776.jpg,7,6,4,9
./data/7777.jpg,3,6,1,9
./data/7778.jpg,4,5,5,7
./data/7779.jpg,5,2,5,0
./data/7780.jpg,9,5,6,4
./data/7781.jpg,1,0,6,6
./data/7782.jpg,8,9,5,0
./data/7783.jpg,6,8,2,7
./data/7784.jpg,3,0,3,6
./data/7785.jpg,3,3,5,6
./data/7786.jpg,6,4,1,9
./data/7787.jpg,0,3,8,3
./data/7788.jpg,7,7,4,3
./data/7789.jpg,4,5,3,7
./data/7790.jpg,7,6,7,3
./data/7791.jpg,4,4,4,0
./data/7792.jpg,8,9,0,7
./data/7793.jpg,2,8,8,7
./data/7794.jpg,0,0,9,6
./data/7795.jpg,8,4,4,3
./data/7796.jpg,7,3,7,0
./data/7797.jpg,7,6,3,5
./data/7798.jpg,6,8,3,5
./data/7799.jpg,4,4,4,6
./data/7800.jpg,7,3,0,2
./data/7801.jpg,3,1,5,7
./data/7802.jpg,8,9,0,3
./data/7803.jpg,7,5,4,9
./data/7804.jpg,2,2,3,8
./data/7805.jpg,1,5,7,4
./data/7806.jpg,3,3,8,5
./data/7807.jpg,7,8,7,1
./data/7808.jpg,1,5,4,3
./data/7809.jpg,3,3,5,2
./data/7810.jpg,2,1,2,7
./data/7811.jpg,2,8,7,3
./data/7812.jpg,0,2,0,5
./data/7813.jpg,0,5,6,3
./data/7814.jpg,9,7,2,8
./data/7815.jpg,4,0,4,7
./data/7816.jpg,0,4,6,7
./data/7817.jpg,3,6,2,2
./data/7818.jpg,3,4,1,3
./data/7819.jpg,5,9,6,8
./data/7820.jpg,6,6,3,4
./data/7821.jpg,5,2,6,2
./data/7822.jpg,1,4,2,5
./data/7823.jpg,5,9,6,0
./data/7824.jpg,7,7,8,3
./data/7825.jpg,6,3,5,2
./data/7826.jpg,0,7,7,9
./data/7827.jpg,3,4,9,1
./data/7828.jpg,3,3,2,3
./data/7829.jpg,9,5,9,1
./data/7830.jpg,1,7,5,5
./data/7831.jpg,1,9,4,8
./data/7832.jpg,1,5,7,1
./data/7833.jpg,2,6,2,1
./data/7834.jpg,3,9,7,1
./data/7835.jpg,9,8,5,8
./data/7836.jpg,7,7,7,3
./data/7837.jpg,0,3,6,1
./data/7838.jpg,3,7,6,9
./data/7839.jpg,8,3,7,4
./data/7840.jpg,6,9,7,5
./data/7841.jpg,5,0,0,4
./data/7842.jpg,4,2,3,0
./data/7843.jpg,1,0,8,0
./data/7844.jpg,1,8,1,1
./data/7845.jpg,6,5,0,2
./data/7846.jpg,7,0,3,8
./data/7847.jpg,0,6,9,9
./data/7848.jpg,6,0,2,5
./data/7849.jpg,7,0,7,8
./data/7850.jpg,7,1,0,0
./data/7851.jpg,6,9,0,0
./data/7852.jpg,4,5,7,2
./data/7853.jpg,8,3,6,5
./data/7854.jpg,6,6,7,9
./data/7855.jpg,4,9,7,4
./data/7856.jpg,7,9,9,7
./data/7857.jpg,4,3,3,5
./data/7858.jpg,0,9,3,5
./data/7859.jpg,9,5,1,6
./data/7860.jpg,2,5,6,7
./data/7861.jpg,3,0,4,2
./data/7862.jpg,5,0,7,7
./data/7863.jpg,0,9,8,5
./data/7864.jpg,0,0,7,8
./data/7865.jpg,2,4,7,9
./data/7866.jpg,6,5,3,6
./data/7867.jpg,2,4,3,5
./data/7868.jpg,5,9,8,9
./data/7869.jpg,5,4,7,8
./data/7870.jpg,4,5,2,1
./data/7871.jpg,0,4,5,8
./data/7872.jpg,5,3,4,9
./data/7873.jpg,7,9,1,1
./data/7874.jpg,8,5,5,2
./data/7875.jpg,0,3,4,4
./data/7876.jpg,2,6,8,2
./data/7877.jpg,8,7,3,0
./data/7878.jpg,6,2,0,5
./data/7879.jpg,0,4,8,8
./data/7880.jpg,5,0,5,4
./data/7881.jpg,3,6,9,6
./data/7882.jpg,5,7,4,6
./data/7883.jpg,7,5,1,8
./data/7884.jpg,1,5,8,3
./data/7885.jpg,8,7,8,8
./data/7886.jpg,7,4,5,7
./data/7887.jpg,4,5,6,2
./data/7888.jpg,3,7,3,4
./data/7889.jpg,5,5,8,5
./data/7890.jpg,9,4,0,3
./data/7891.jpg,0,8,9,6
./data/7892.jpg,8,1,2,8
./data/7893.jpg,5,2,9,9
./data/7894.jpg,7,4,6,1
./data/7895.jpg,8,4,8,2
./data/7896.jpg,8,1,4,2
./data/7897.jpg,1,8,3,4
./data/7898.jpg,8,0,7,1
./data/7899.jpg,3,5,5,6
./data/7900.jpg,4,6,8,7
./data/7901.jpg,0,9,6,1
./data/7902.jpg,4,8,4,7
./data/7903.jpg,4,1,2,5
./data/7904.jpg,8,6,5,6
./data/7905.jpg,1,8,2,0
./data/7906.jpg,1,2,0,3
./data/7907.jpg,9,3,0,9
./data/7908.jpg,8,7,8,5
./data/7909.jpg,9,0,7,9
./data/7910.jpg,7,7,8,8
./data/7911.jpg,6,4,6,8
./data/7912.jpg,4,4,3,3
./data/7913.jpg,1,5,5,3
./data/7914.jpg,6,2,0,1
./data/7915.jpg,0,2,7,9
./data/7916.jpg,4,6,2,7
./data/7917.jpg,3,4,1,8
./data/7918.jpg,0,2,1,1
./data/7919.jpg,6,0,8,6
./data/7920.jpg,3,6,4,3
./data/7921.jpg,9,6,5,4
./data/7922.jpg,9,4,6,8
./data/7923.jpg,8,7,7,5
./data/7924.jpg,2,1,2,7
./data/7925.jpg,4,7,3,9
./data/7926.jpg,8,6,3,6
./data/7927.jpg,2,7,5,4
./data/7928.jpg,5,3,2,9
./data/7929.jpg,8,2,7,9
./data/7930.jpg,6,7,2,9
./data/7931.jpg,9,2,6,7
./data/7932.jpg,9,2,2,6
./data/7933.jpg,5,0,4,7
./data/7934.jpg,2,5,4,7
./data/7935.jpg,8,3,6,2
./data/7936.jpg,6,1,6,9
./data/7937.jpg,8,8,3,0
./data/7938.jpg,3,1,1,4
./data/7939.jpg,7,2,7,0
./data/7940.jpg,9,8,9,9
./data/7941.jpg,4,8,6,0
./data/7942.jpg,4,7,4,5
./data/7943.jpg,0,3,3,9
./data/7944.jpg,3,7,6,6
./data/7945.jpg,7,1,4,2
./data/7946.jpg,1,2,3,1
./data/7947.jpg,3,4,0,4
./data/7948.jpg,3,1,6,0
./data/7949.jpg,1,6,6,8
./data/7950.jpg,7,7,1,2
./data/7951.jpg,3,1,1,1
./data/7952.jpg,6,8,3,2
./data/7953.jpg,6,0,3,0
./data/7954.jpg,6,7,6,1
./data/7955.jpg,9,3,7,3
./data/7956.jpg,3,8,5,5
./data/7957.jpg,2,4,7,1
./data/7958.jpg,0,4,4,5
./data/7959.jpg,1,5,3,2
./data/7960.jpg,3,5,8,7
./data/7961.jpg,3,1,2,6
./data/7962.jpg,5,0,8,6
./data/7963.jpg,6,3,9,3
./data/7964.jpg,7,9,3,5
./data/7965.jpg,2,7,1,0
./data/7966.jpg,9,7,6,2
./data/7967.jpg,2,7,2,3
./data/7968.jpg,4,7,4,1
./data/7969.jpg,7,4,8,3
./data/7970.jpg,6,3,2,0
./data/7971.jpg,1,3,7,5
./data/7972.jpg,7,3,4,5
./data/7973.jpg,4,2,0,1
./data/7974.jpg,9,3,8,5
./data/7975.jpg,9,2,7,3
./data/7976.jpg,8,5,3,1
./data/7977.jpg,3,7,6,3
./data/7978.jpg,0,6,5,6
./data/7979.jpg,3,1,6,4
./data/7980.jpg,5,7,8,7
./data/7981.jpg,2,9,5,6
./data/7982.jpg,1,5,8,7
./data/7983.jpg,2,1,7,9
./data/7984.jpg,5,1,4,1
./data/7985.jpg,0,5,0,9
./data/7986.jpg,7,7,9,4
./data/7987.jpg,0,6,3,1
./data/7988.jpg,0,0,6,3
./data/7989.jpg,3,0,6,6
./data/7990.jpg,8,6,6,2
./data/7991.jpg,7,6,3,9
./data/7992.jpg,5,5,3,2
./data/7993.jpg,8,9,6,7
./data/7994.jpg,5,4,9,8
./data/7995.jpg,5,0,5,8
./data/7996.jpg,2,2,9,6
./data/7997.jpg,7,3,5,3
./data/7998.jpg,4,9,8,9
./data/7999.jpg,9,6,8,6
./data/8000.jpg,2,4,6,7
./data/8001.jpg,2,3,7,6
./data/8002.jpg,8,9,6,4
./data/8003.jpg,9,6,4,0
./data/8004.jpg,1,0,9,0
./data/8005.jpg,4,2,9,5
./data/8006.jpg,6,3,2,6
./data/8007.jpg,5,8,7,6
./data/8008.jpg,8,6,6,4
./data/8009.jpg,2,1,5,2
./data/8010.jpg,9,8,4,4
./data/8011.jpg,6,7,8,5
./data/8012.jpg,1,3,2,8
./data/8013.jpg,2,6,7,9
./data/8014.jpg,9,0,0,7
./data/8015.jpg,2,6,6,6
./data/8016.jpg,2,1,8,7
./data/8017.jpg,3,0,8,8
./data/8018.jpg,1,3,4,5
./data/8019.jpg,6,9,9,2
./data/8020.jpg,8,4,6,8
./data/8021.jpg,2,8,1,8
./data/8022.jpg,5,4,4,8
./data/8023.jpg,4,5,4,1
./data/8024.jpg,8,5,1,1
./data/8025.jpg,3,2,7,7
./data/8026.jpg,8,9,2,4
./data/8027.jpg,8,7,9,3
./data/8028.jpg,6,2,6,6
./data/8029.jpg,8,3,7,4
./data/8030.jpg,1,3,1,7
./data/8031.jpg,7,5,5,7
./data/8032.jpg,3,7,0,9
./data/8033.jpg,6,4,7,5
./data/8034.jpg,2,7,7,2
./data/8035.jpg,6,1,6,6
./data/8036.jpg,0,2,9,2
./data/8037.jpg,0,2,4,1
./data/8038.jpg,7,3,6,8
./data/8039.jpg,6,7,0,4
./data/8040.jpg,6,6,6,1
./data/8041.jpg,2,8,4,6
./data/8042.jpg,9,6,0,7
./data/8043.jpg,3,0,9,0
./data/8044.jpg,5,0,4,3
./data/8045.jpg,6,9,2,3
./data/8046.jpg,2,8,8,5
./data/8047.jpg,9,2,2,2
./data/8048.jpg,6,1,6,4
./data/8049.jpg,9,3,1,5
./data/8050.jpg,5,3,4,0
./data/8051.jpg,2,2,7,1
./data/8052.jpg,8,8,0,9
./data/8053.jpg,2,5,9,2
./data/8054.jpg,7,9,4,8
./data/8055.jpg,9,4,4,2
./data/8056.jpg,5,8,5,7
./data/8057.jpg,4,3,9,1
./data/8058.jpg,2,9,4,5
./data/8059.jpg,4,3,4,1
./data/8060.jpg,1,1,6,1
./data/8061.jpg,0,2,5,7
./data/8062.jpg,7,4,4,4
./data/8063.jpg,3,3,4,0
./data/8064.jpg,3,9,0,5
./data/8065.jpg,9,8,2,5
./data/8066.jpg,7,4,3,7
./data/8067.jpg,6,3,9,5
./data/8068.jpg,2,4,0,8
./data/8069.jpg,0,9,7,1
./data/8070.jpg,2,6,3,3
./data/8071.jpg,2,1,1,0
./data/8072.jpg,6,5,5,6
./data/8073.jpg,4,2,7,1
./data/8074.jpg,4,8,2,5
./data/8075.jpg,7,7,4,6
./data/8076.jpg,5,1,4,5
./data/8077.jpg,0,8,5,8
./data/8078.jpg,1,5,0,8
./data/8079.jpg,5,5,4,1
./data/8080.jpg,3,3,3,7
./data/8081.jpg,9,6,3,7
./data/8082.jpg,3,7,6,2
./data/8083.jpg,2,2,6,4
./data/8084.jpg,9,2,8,2
./data/8085.jpg,2,3,2,5
./data/8086.jpg,4,5,4,2
./data/8087.jpg,5,0,4,2
./data/8088.jpg,9,7,9,9
./data/8089.jpg,6,7,2,2
./data/8090.jpg,5,9,6,7
./data/8091.jpg,5,2,9,0
./data/8092.jpg,4,3,5,0
./data/8093.jpg,5,1,9,6
